created,downs,id,score,title,ups,url,status
2018-10-13 06:28:10,0,9nq1bt,29,Piden la detención de Pablo Moyano por la causa Independiente,29,https://www.clarin.com/politica/piden-detencion-pablo-moyano-causa-independiente_0_c2Z-zS_0_.html,200
2018-10-13 03:21:08,0,9nor2u,4,Escándalo por el inminente cierre de una clínica: el dueño intentó ahorcar a un paciente.,4,https://www.clarin.com/sociedad/escandalo-inminente-cierre-clinica-dueno-intento-ahorcar-paciente_0_xsZqCsfTb.amp.html,200
2018-10-12 20:07:23,0,9nl1uh,146,"Era el mejor alumno, pero desapareció con la plata de la fiesta de egresados",146,https://www.clarin.com/sociedad/alumno-10-desaparecio-plata-fiesta-egresados_0_uIOYJvVpu.html,200
2018-10-15 08:11:26,0,9o919p,35,El kirchnerismo y la izquierda coparon la marcha de mujeres y un grupo tiró molotov en la Municipalidad,35,https://www.clarin.com/sociedad/kirchnerismo-izquierda-coparon-marcha-mujeres-transformaron-acto-gobierno_0_sR1rUMtz4.html,200
2018-10-15 05:00:14,0,9o7opv,18,Encuentro Nacional de Mujeres: venden nafta en botellas y sospechan que están armando bombas molotov,18,https://www.clarin.com/sociedad/encuentro-nacional-mujeres-venden-nafta-botellas-sospechan-armando-bombas-molotov_0_njznIytrF.html,200
2018-10-15 01:35:24,0,9o6472,3,A juntarlas y ponerlas en los indoors. Ayudan mucho al control de plagas que lastiman a nuestros cultivos!,3,https://www.clarin.com/zonales/aparecieron-lados-vaquitas-san-antonio-dicen-beneficiosas_0_e_lOMv3LQ.html,200
2018-10-15 00:41:02,0,9o5nwq,37,La joven de 26 años que había desaparecido en Constitución se presentó en una comisaría de Caballito,37,https://www.clarin.com/sociedad/joven-26-anos-desaparecido-constitucion-presento-comisaria-caballito_0_nV8uEwo6o.html,200
2018-10-14 22:34:21,0,9o4m7p,21,Mazazo para Juan Martín Del Potro: se fracturó la rótula,21,https://www.clarin.com/deportes/tenis/mazazo-juan-martin-potro-fracturo-rotula_0_s8HyQow2H.html,200
2018-10-16 07:49:41,0,9ojm5v,19,Creen que la embarazada murió durante un juego sexual: tiene 25 años y la reconoció su pareja,19,https://www.clarin.com/policiales/creen-embarazada-murio-juego-sexual-identificaron_0_ZgC69Kzmr.html,200
2018-10-16 05:59:39,0,9oirtw,28,Futsal: Argentina cayó con Brasil y peleará por el bronce contra Egipto,28,https://www.clarin.com/deportes/polideportivo/gran-expectativa-argentina-brasil-semifinales-futsal-tecnopolis_0_Ky8eg8rmf.html,200
2018-10-16 03:38:16,0,9ohni4,16,"Romper con el FMI y eliminar al ""arrepentido"", el plan K para el tercer mandato de Cristina",16,https://www.clarin.com/politica/romper-fmi-eliminar-arrepentido-plan-tercer-mandato-cristina_0_uLXeEbzkg.amp.html,200
2018-10-15 22:33:19,0,9oetvl,3,"Alberto Arizu: ""El vino es el producto argentino con más presencia en el mundo""",3,https://www.clarin.com/economia/alberto-arizu-vino-producto-argentino-presencia-mundo_0_eCLgOsT85.html,200
2018-10-17 18:53:43,0,9oyuxb,0,"Cancelan en Brasil la obra argentina ""Puto"" por miedo a que maten a su intérprete",0,https://www.clarin.com/cultura/pais-bolsonaro-cancelan-brasil-obra-argentina-puto-miedo-maten-interprete_0_wC27AYUmp.html,200
2018-10-17 17:18:40,0,9oy4tc,99,La UCR presenta proyecto para que los jueces paguen Ganancias,99,https://www.clarin.com/politica/ucr-presenta-proyecto-jueces-paguen-ganancias_0_iag70bLsv.amp.html?__twitter_impression=true,200
2018-10-17 05:48:38,0,9otlqz,2,"Tres nuevas encuestas electorales, con llamativas diferencias",2,https://www.clarin.com/politica/nuevas-encuestas-electorales-llamativas-diferencias_0_mQAcCfHZn.html,200
2018-10-17 04:59:07,0,9ot7wz,11,Movilidad vs. inflación: los jubilados perderán casi 16 puntos de poder adquisitivo,11,https://www.clarin.com/economia/movilidad-vs-inflacion-jubilados-perderan-16-puntos-poder-adquisitivo_0_nfVg6q3bI.html,200
2018-10-16 23:30:56,0,9oqdn1,2,La fintech Ualá consiguió US$ 34 millones de Goldman Sachs y Soros,2,https://www.clarin.com/economia/economia/fintech-uala-consiguio-us-34-millones-goldman-sachs-soros_0_ptP-ghNWd.html,200
2018-10-16 22:17:25,0,9opoqu,6,"Trasladaron a Nahir Galarza a un hospital y habló en cámara: ""Todo me molesta porque es todo mentira""",6,https://www.clarin.com/sociedad/trasladaron-nahir-galarza-hospital-hablo-camara-molesta-mentira_0_fZxlJK69s.html,200
2018-10-16 16:43:16,0,9omtur,0,[Conventillo en Cambiemos] Elisa Carrió presenta el pedido de juicio político contra Germán Garavano,0,https://www.clarin.com/politica/elisa-carrio-presenta-pedido-juicio-politico-german-garavano-baja-tension-casa-rosada_0_3qmBFyvfy.html,200
2018-10-16 09:36:20,0,9okcp0,0,Unos 340 mil argentinos conviven con las secuelas del ACV,0,https://www.clarin.com/sociedad/340-mil-argentinos-conviven-secuelas-acv_0_Xdtveby8n.html,200
2018-10-19 22:57:49,0,9pm8xe,81,"Daniel Scioli, a juicio oral por recibir dádivas cuando era gobernador de la provincia",81,https://www.clarin.com/politica/envian-juicio-oral-daniel-scioli-causa-irregularidades-provincia_0_CU4ndhEX_.html,200
2018-10-19 20:20:30,0,9pksn3,0,"Dante Sica: ""La economía argentina tiene la misma productividad de los años 50""",0,https://www.clarin.com/economia/economia/dante-sica-economia-argentina-misma-productividad-anos-50_0_MWkLfu1ms.html,200
2018-10-19 04:03:13,0,9pe8a4,7,"La Bombonera, en el podio de los mejores estadios del mundo",7,https://www.clarin.com/deportes/futbol/boca-juniors/bombonera-elegido-mejor-estadio-mundo-encuesta_0_7rwQXIv2h.html,200
2018-10-18 21:48:31,0,9pb06x,57,Misiones: un intendente quiso bajar los impuestos y se lo rechazó el Concejo Deliberante,57,https://www.clarin.com/politica/misiones-intendente-quiso-bajar-impuestos-rechazo-concejo-deliberante_0_Hv0UkK-ny.html,200
2018-10-18 06:23:24,0,9p4njf,0,"Mensaje viral de un hombre feminista: ""A la noche, para cualquier piba, soy un posible violador""",0,https://www.clarin.com/sociedad/mensaje-viral-hombre-feminista-noche-cualquier-piba-posible-violador_0_pJjjQTKZB.html,200
2018-10-17 19:25:48,0,9oz4ah,87,"Los ""caza Uber"" sin límites: quemaron a un supuesto auto de la app y la terminó ligando otro que estaba delante",87,https://www.clarin.com/ciudades/caza-uber-limites-quemaron-supuesto-auto-app-termino-ligando-delante_0_lnemV4X4L.html,200
2018-10-20 18:44:49,0,9pu931,1,Buenos Aires se encarece: el precio del metro cuadrado es el segundo más alto de la región,1,https://www.clarin.com/ciudades/buenos-aires-encarece-precio-metro-cuadrado-segundo-alto-region_0_UmxOH7sgW.html,200
2018-10-20 07:18:30,0,9pqcdx,19,"Tras el caso de los cuadernos, los empresarios se comprometen a no coimear ni cartelizarse",19,https://www.clarin.com/politica/caso-cuadernos-empresarios-buscan-regular-aportes-campana-comprometen-coimear-cartelizarse_0_6bGb0OVq3.html,200
2018-10-20 07:06:02,0,9pq9cq,97,"Dos inspectores cobraron una coima de $ 40 mil con billetes marcados, los filmaron y los detuvieron",97,https://www.clarin.com/politica/funcionarios-ministerio-trabajo-cobraron-coima-40-mil-billetes-marcados-filmaron-detuvieron_0_gYExLJZmp.html,200
2018-10-20 01:13:30,0,9pnhtn,27,"La ""banda del penal"": el anestesista Billiris dio un show con Pity Álvarez y el baterista de Callejeros",27,https://www.clarin.com/sociedad/banda-penal-anestesista-billiris-dio-show-pity-alvarez-baterista-callejeros_0_IOkphCt3R.html,200
2018-10-22 17:16:54,0,9qda22,92,Después de la cola en Expo Empleo: ofrecían 20.000 puestos de trabajo y sólo 1.800 jóvenes consiguieron uno,92,https://www.clarin.com/sociedad/despues-cola-expo-empleo-ofrecian-20000-puestos-trabajo-solo-1800-jovenes-consiguieron_0_AnnO9vXYl.html?utm_medium=Social&amp;utm_source=Facebook#Echobox=1540208900,200
2018-10-22 09:25:55,0,9qae8v,34,"Piden investigar a seis productoras de TV con el mismo convenio ""trucho"" de Andrea del Boca",34,https://www.clarin.com/politica/piden-investigar-productoras-tv-mismo-convenio-trucho-andrea-boca_0_AeuV7yC8N.html,200
2018-10-21 23:12:30,0,9q5ps5,11,"Dujovne: ""La inflación está desacelerándose""",11,https://www.clarin.com/economia/datos-oficiales-nicolas-dujovne-insiste-inflacion-desacelerandose_0_8Pq71W2Ou.amp.html?__twitter_impression=true&amp;,200
2018-10-21 01:42:12,0,9pxls5,90,"Salieron a perseguir a dos ladrones tras sufrir un robo, atropellaron a uno y lo mataron",90,https://www.clarin.com/policiales/salieron-perseguir-ladrones-sufrir-robo-atropellaron-mataron_0_ZsyxoVfQb.html,200
2018-10-20 21:23:33,0,9pvfzx,43,"El empleo público bajó 1,1% en el Estado Nacional y creció 1,5% en las provincias",43,https://www.clarin.com/economia/empleo-publico-11-nacional-crecio-15-provincias_0_Kp3kMz1QV.amp.html,200
2018-10-24 01:21:48,0,9qsqdu,2,[2018.10.16] La muerte del rugbier: la polémica por las fotos de un festejo de Julieta Silva,2,https://www.clarin.com/sociedad/muerte-rugbier-polemica-fotos-festejo-julieta-silva_0_X9wXyoX8D.html,200
2018-10-23 23:57:52,0,9qryvm,12,Déficit cero: un remedio inútil [CLARIN 16/09/2001],12,https://www.clarin.com/economia/deficit-cero-remedio-inutil_0_Bk3jbPxRtg.html,200
2018-10-23 13:12:18,0,9qmw1h,20,Simping kills: boy stabbed to death while trying to prevent his girlfriend being robbed of her phone (spanish article but you get the idea),20,https://www.clarin.com/policiales/gracias-valiente-dar-vida-impactante-adios-chica-amigo_0_LRbVvlBXv.html,200
2018-10-23 06:18:11,0,9qk5an,39,"""Acá no vengan a romper las pelotas"", el ultimátum a una pareja gay en una pizzería de Palermo",39,https://www.clarin.com/sociedad/aca-vengan-romper-pelotas-ultimatum-pareja-gay-pizzeria-palermo_0_WoE4y66mR.html,200
2018-10-23 00:14:00,0,9qgzab,29,Ponen fecha para el aumento del subte: subirá $ 1 por mes desde noviembre,29,https://www.clarin.com/ciudades/ponen-fecha-aumento-subte-subira-mes-noviembre_0_qy4mQ9Owj.html,200
2018-10-23 00:10:22,0,9qgy1u,2,Arrancó la Semana de la Gastronomía: cuáles son las mejores promos para comer afuera,2,https://www.clarin.com/ciudades/arranco-semana-gastronomia-mejores-promos-comer-afuera_0_bYoeom76A.html,200
2018-10-22 21:05:52,0,9qf7ek,14,China planea crear su propia Luna para el 2020,14,https://www.clarin.com/mundo/china-planea-tener-propia-luna-2020_0_S4jWIdnLb.html,200
2018-10-25 13:37:38,0,9r8gbb,35,"El trágico final del ""Chaqueño"", el changarín que saltó de un puente para salvar a una nena de morir ahogada",35,https://www.clarin.com/sociedad/tragico-final-chaqueno-changarin-salto-puente-salvar-nena-morir-ahogada_0_Ss5PRAaIL.html,200
2018-10-25 01:23:21,0,9r3cgw,26,Hay al menos 27 detenidos y 9 policías heridos por los incidentes frente al Congreso,26,https://www.clarin.com/politica/debate-presupuesto-27-detenidos-incidentes-frente-congreso_0_DDQLVQJFY.html,200
2018-10-24 21:56:30,0,9r1gf3,12,Los consumidores sólo podrán pagar con tarjeta de débito cuando gasten más de 100 pesos,12,https://www.clarin.com/sociedad/consumidores-solo-podran-pagar-tarjeta-debito-gasten-100-pesos_0_QMTLnZNad.html,200
2018-10-24 20:25:22,0,9r0mi3,0,Militancia XL: contra la dictadura de la delgadez,0,https://www.clarin.com/viva/armo-militancia-gorda_0_NMWUDjYIO.html,200
2018-10-24 03:38:32,0,9qtxij,10,Cómo se gestó la carta en la que 11 premios Nobel y 1.200 investigadores del mundo critican la política científica de Macri,10,https://www.clarin.com/sociedad/gesto-carta-11-premios-nobel-200-investigadores-mundo-critican-politica-cientifica-macri_0_UDLlbu-LE.html,200
